category,project,InducingDate,BugFixing,FixingDates,InducingMessage
Assembly,lanl/qmasm,d3ef0c62bfa8171eb26bcccb1bf01ec6a68576af,2016-06-15T23:53:45Z,3b2785a022967fde1afe2b3d803acee4ae64f6b4/ce3ca616f6c3a87cc5b99afef71031588b912368/eacb7728db6652f58fa716e22d157e1ad29b6d86/d54fc827d96fd412f2006b7b574d5ebaa7f554f7/f7efe15255c0ea1984e2ac258a9deb137075e245/59437a9d3ce24a759b7318ddd524644d5829a677/049afffdf6ffd812a4c4305658f7e2baff9030ed/9b09d248c66c6b75c39eba2a534dc9a5e743a726/f8e45c95469f8e7f0602b527bcdf07fe01c0e3e7/03821361d95dad2ca4fec6d87dbc945e5ec2723d/c63f0e0c7c60a38d6ac139a128642d2e2231bdc5/69b1c994c1f479bfd612cb8c071d2f6d0825d213/32a848d45ffc1ef285939304f842a402824bde47/3d2a8d7aedb863b2bfbe5e204af117307faeaecb/cef680b1fa9b1927addebf7dfc38581af4eb1dae/13bc63ed5a7aea0b1e5954b08f8bc2dbb1bf3b1a/c629678e6dff4358edcb00e050dc4d412b3847ef/7f70d8fda1ae60806f2fdb36cd5d42c7c4d49fbb/33061dfc20f9cffb0d1e05ed904fb2cfcecd6bc8/e55bc405a3f90b35c5a44b5ae945686a04f2f866/d83f25754ead385b52d736a66e7402afecc7af1a/2476603698226037e9ecccd8c55c9901744aa32e/3df14bc70e791f86aea778a54d1c9893ec51c5ec/b32105a75c991bf33ffea380cc7b54fd6649b35e/8a076300a40d162562b8ffe3cbb48e0135afbf61/831fe9525797795fb251f165a6bf462c1472aeb9/29a7bf57de9332a8f8fa1df335ac2ae527313306/108e31e7578c1d4d8aef686ac6dfe091c7d3195a/57f268a4455944ee4c2c731f2e90c119c9d593ec/8200f89cdc6e5f7abc061824bbd07f5ea9eeb466/acaf3e36850aacb70acf4b4bb4c0a4ed5ae0b2c6/c896937b74bac51f1508b3d693c4e333de375267/a9b829f53dfe57dc0c3ee6d32588b684d74aedc5/88e2aa3275fe2d7c56beec04afaa63d1affa5469/bb9fa86838726ff018c541884988c96b2dfe6892/a023c5a3b3160eb54512d08da26fddefcf95c9ab/1daa1a14b873685f5c7ffff6c7d31cd5b45c4c47/037479fe81c97c2e57c96d67c5f3d592147d7260/74baf4a69d88d803817f2c9e7e51f3f18fea2ba8/adb3a7644b87d1509ddf59da8be454747d782dda/,2017-06-01 13:44:27-06:00/2016-08-19 17:14:43-06:00/2016-07-08 10:33:42-06:00/2016-09-27 18:41:39-06:00/2016-10-17 16:10:29-06:00/2018-05-09 00:05:04-06:00/2016-07-01 11:19:43-06:00/2018-04-23 00:21:06-06:00/2016-11-29 17:35:56-07:00/2017-03-17 16:28:09-06:00/2016-10-28 11:41:45-06:00/2017-08-04 14:56:07-06:00/2016-07-05 16:04:36-06:00/2016-12-02 18:54:49-07:00/2016-07-01 18:34:50-06:00/2017-08-22 13:44:51-06:00/2016-06-27 19:45:18-06:00/2016-08-17 00:04:46-06:00/2017-03-25 00:00:41-06:00/2020-06-03 14:20:44-06:00/2019-02-08 21:45:01-07:00/2016-11-04 17:13:32-06:00/2017-05-04 16:14:29-06:00/2016-06-28 19:41:37-06:00/2017-02-01 11:23:37-05:00/2016-08-17 00:37:09-06:00/2016-06-27 15:37:30-06:00/2016-10-18 15:32:40-06:00/2017-02-01 11:11:46-05:00/2016-10-28 14:42:55-06:00/2016-06-27 19:01:42-06:00/2016-08-16 23:40:11-06:00/2017-08-22 13:31:35-06:00/2017-05-25 18:37:06-06:00/2017-05-29 23:12:55-06:00/2019-02-14 00:09:47-07:00/2018-02-22 18:38:48-07:00/2016-06-28 14:38:54-06:00/2016-06-27 18:20:33-06:00/2018-04-06 00:00:35-06:00/,Import qasm from another repository
Assembly,lanl/qmasm,0e1eb0fae72fab92d5e4088c5250c0f3779fb2c4,2020-06-02T23:26:18Z,6fdc8c51b614dcdc989875a97344e89b0b722729/,2020-06-12 12:54:46-06:00/,:bug: Prevent qbsolv output from crashing when used with --always-embed
Assembly,lanl/qmasm,b3d1dbb997b1ae57ad5848841479eb07d0c06c1a,2019-05-03T22:43:41Z,e55bc405a3f90b35c5a44b5ae945686a04f2f866/,2020-06-03 14:20:44-06:00/,Output both raw and adjusted energy levels
Assembly,lanl/qmasm,8a076300a40d162562b8ffe3cbb48e0135afbf61,2017-02-01T16:23:37Z,1daa1a14b873685f5c7ffff6c7d31cd5b45c4c47/,2018-02-22 18:38:48-07:00/,:bug: Work around ising-heuristic's lack of num_occurrences
Assembly,lanl/qmasm,49ea06cf83a87cc16de43854eadfde312b9f3f3d,2019-01-09T06:58:42Z,e55bc405a3f90b35c5a44b5ae945686a04f2f866/734c4a4b6675b523c99d898595b112898f146500/,2020-06-03 14:20:44-06:00/2019-01-10 23:29:26-07:00/,Define an Environment class for maintaining variable scopes
Assembly,lanl/qmasm,9655928ad942e7ac12dbbe69db1cb23652ceb7f3,2017-05-28T06:41:24Z,e1811a181eab7f46f498a0bc735a5e756da8e4c1/,2017-05-28 08:40:25-06:00/,:bug: Correct a missing semicolon in the test script
Assembly,lanl/qmasm,433720570fe34d49f9e656e37f60ca9d40860e8e,2017-07-03T00:39:35Z,10f51141ae3f8742f5069a0c08280d8bcba40586/b769691bb24afd35e48cf371407f417b78fff1b9/0c98de5cf8f692eb4516d49bc9c16090cd334cb1/b02225fdb65dae449064760baef394fe34e77a08/e55bc405a3f90b35c5a44b5ae945686a04f2f866/,2017-08-16 11:37:14-06:00/2017-07-02 19:34:36-06:00/2017-10-10 00:00:18-07:00/2019-06-10 16:36:49-06:00/2020-06-03 14:20:44-06:00/,"Split large sample counts across multiple QMI submissions

The user no longer needs to worry about keeping the product of the
annealing time and the number of samples (plus the thermalization
time) below some threshold time.  QMASM will automatically split the
sample count and merge the results as if they were part of a single
submission."
Assembly,lanl/qmasm,bcb66e851a875991abf3046d4f70c8d1e39d4808,2016-08-17T06:57:52Z,e55bc405a3f90b35c5a44b5ae945686a04f2f866/,2020-06-03 14:20:44-06:00/,:bug: Corrected refactoring for the --chain option
Assembly,lanl/qmasm,6fb566264e918e1067d1d48f119cadc60fda9728,2016-12-23T22:04:24Z,e55bc405a3f90b35c5a44b5ae945686a04f2f866/3df14bc70e791f86aea778a54d1c9893ec51c5ec/,2020-06-03 14:20:44-06:00/2017-05-04 16:14:29-06:00/,Compact numbers when --renumber-from is used
Assembly,lanl/qmasm,f762c0edd67f3f5894f0898a1db815fbce587baf,2019-02-19T03:10:29Z,af27f78726e6dc160a4610928824b4a3538db47a/e55bc405a3f90b35c5a44b5ae945686a04f2f866/6c93bd8a90db0cb8091113681fd473d049ba86c7/eec86859c92fb7eb0dbe8a715a735d597ac42e84/,2019-02-19 19:50:34-07:00/2020-06-03 14:20:44-06:00/2019-05-10 16:53:53-06:00/2019-03-27 17:24:21-07:00/,"Convert user-specified chains, anti-chains, and pins to assertions

With this change, --show=best and --show=all provide additional
information about result validity."
Assembly,lanl/qmasm,e3d9ba422c2f507648f3750c8403e1954205e222,2020-06-10T19:42:29Z,aa310e8054cdd86cbd388e28bcb3fcb9d21d2857/,2020-06-30 19:00:10-06:00/,Include a test of !bqm_type in feature_test.qmasm
Assembly,lanl/qmasm,d625b3210069540d287448384c66a20f8b1909d2,2017-05-28T06:34:09Z,9655928ad942e7ac12dbbe69db1cb23652ceb7f3/e1811a181eab7f46f498a0bc735a5e756da8e4c1/,2017-05-28 00:41:24-06:00/2017-05-28 08:40:25-06:00/,Add continuous-integration tests for --topology-file
Assembly,lanl/qmasm,dbc089dac73571c373a2a78de8605a03596b8651,2017-01-31T16:40:57Z,e55bc405a3f90b35c5a44b5ae945686a04f2f866/,2020-06-03 14:20:44-06:00/,Minor modifications to verbose output
Assembly,lanl/qmasm,d54fc827d96fd412f2006b7b574d5ebaa7f554f7,2016-09-28T00:41:39Z,33061dfc20f9cffb0d1e05ed904fb2cfcecd6bc8/3df14bc70e791f86aea778a54d1c9893ec51c5ec/,2017-03-25 00:00:41-06:00/2017-05-04 16:14:29-06:00/,":bug: Handle the case of unused qubits

SAPI tends to choke when embedding a problem containing a zero-weight
node whose adjacent couplers all have zero strength.  (Tested with
SAPI 2.4.2)  To help out SAPI, we simply remove all zero-strength
couplers before embedding.  For example, the following input file used
to break QASM but no longer does:
```
q1 -0.6
q2 -0.2
q3 0
q4 0
q5 0.8

q1 q2 0.2
q1 q3 0
q1 q4 0
q1 q5 -0.8
q2 q3 0
q2 q4 0
q2 q5 -0.4
q3 q4 0
q3 q5 0
q4 q5 0
```"
Assembly,lanl/qmasm,d46b0e2204d2114a2cb054f62f88764c85eef12a,2017-02-01T00:28:22Z,7c47d361e47db07a8ee78654c4e130faebce4fd3/21109e46382da828d8453c916b2127ec476daea9/0592f762a5e31c6c51c46b1d639ab3e0e5e0f4f4/47535ce13412a5bdc472a70f1ae94aa45c07e76e/d97cd459bd1a9439971650c6dd7138b56bb288e6/e55bc405a3f90b35c5a44b5ae945686a04f2f866/3df14bc70e791f86aea778a54d1c9893ec51c5ec/,2017-02-01 10:50:39-05:00/2020-06-03 18:27:06-06:00/2018-06-20 23:32:06-06:00/2018-06-21 11:25:53-06:00/2017-05-30 23:34:55-06:00/2020-06-03 14:20:44-06:00/2017-05-04 16:14:29-06:00/,"Support generating qbsolv input in the absence of SAPI

We introduce a fake SAPI module with just enough functionality for
QMASM to produce qbsolv files."
Assembly,lanl/qmasm,5185b86271e7810af028e381c0026c71448956c1,2016-08-15T15:10:51Z,b7e7a707b84a72ec622b7fd6c58a5d9237beef8a/,2016-10-26 16:56:24-06:00/,Reference the QASM wiki
Assembly,lanl/qmasm,e06faacf268fb97e38e1c498d15d1d4a44a33ea9,2016-10-19T00:53:32Z,b7e7a707b84a72ec622b7fd6c58a5d9237beef8a/,2016-10-26 16:56:24-06:00/,":bug: Round up the minimum number of unit cells needed

SAPI 2.4 was segfaulting in find_embedding when the number of logical
qubits exceeded the number of qubits in the physical topology.  (I had
tried embedding 12 qubits in a single unit cell.)"
Assembly,lanl/qmasm,29a7bf57de9332a8f8fa1df335ac2ae527313306,2016-06-27T21:37:30Z,d713dab380bc7d8ca14bf9db4172670b0f32c589/82873c9ba36f180f02b4be78c0e332e3272b73c2/e47c19dba70b88cec54276cd1c4a325d42fb7714/e55bc405a3f90b35c5a44b5ae945686a04f2f866/fa65a9b489faa2038dea364b5af6a5d144d7e710/6bec5ac217b9170c165e38882847f78e9e78b05a/c96e3eb69a35212b0a894bd427a7490ea274d5a2/db63fd9c239c3534c70ec29546ee76290fff8271/0bfed7c0d07962417e7dc51420fdd576f81d3494/b7e7a707b84a72ec622b7fd6c58a5d9237beef8a/da23f0fea9ed87eaebd318916f2fe7cc969f77d0/3df14bc70e791f86aea778a54d1c9893ec51c5ec/037479fe81c97c2e57c96d67c5f3d592147d7260/e122b04780afb9dce9757d2b8f80218861aec214/50851d9fd958314b3b7c71d9366a649bc0b9db09/2476603698226037e9ecccd8c55c9901744aa32e/,2017-05-17 11:08:02-06:00/2016-11-08 17:06:46-07:00/2016-12-14 00:21:40-07:00/2020-06-03 14:20:44-06:00/2019-06-17 17:22:03-06:00/2016-08-19 11:17:57-06:00/2016-12-15 17:34:17-07:00/2017-05-05 17:50:25-06:00/2016-12-23 13:21:27-07:00/2016-10-26 16:56:24-06:00/2017-05-28 23:13:25-06:00/2017-05-04 16:14:29-06:00/2016-06-28 14:38:54-06:00/2019-10-09 15:36:20-06:00/2016-12-20 11:11:04-07:00/2016-11-04 17:13:32-06:00/,Begin refactoring qasm into smaller pieces
Assembly,lanl/qmasm,fa65a9b489faa2038dea364b5af6a5d144d7e710,2019-06-17T23:22:03Z,e122b04780afb9dce9757d2b8f80218861aec214/,2019-10-09 15:36:20-06:00/,":bug: Make the recorded plist match the files actually installed

Resolves #9

Co-authored-by: Yuri Victorovich <yuri@FreeBSD.org>"
Assembly,lanl/qmasm,f2ecf156217eeae45ab942f1a134bcb32ea7f23b,2020-05-28T23:14:01Z,34996cb3bfec9dec0414dce973d820c60af5eb64/,2020-05-29 14:54:52-06:00/,Output solutions as scalar Booleans
Assembly,lanl/qmasm,9a4e8d8908533314c461ad0a2bf87a689dd5f90e,2019-01-28T03:05:52Z,77f6d32cbccf0b86fd61fe3bedf20154403c8ab4/e55bc405a3f90b35c5a44b5ae945686a04f2f866/,2019-01-27 20:08:51-07:00/2020-06-03 14:20:44-06:00/,Apply substitutions to !let and !assert
Assembly,lanl/qmasm,32cf33dc31fdaf63ba80ea633cd6712144021197,2019-02-20T04:49:50Z,e55bc405a3f90b35c5a44b5ae945686a04f2f866/eec86859c92fb7eb0dbe8a715a735d597ac42e84/,2020-06-03 14:20:44-06:00/2019-03-27 17:24:21-07:00/,"Require ASTs to be compiled explicitly, not implicitly during parsing"
Assembly,lanl/qmasm,4bbf247a59b31bf1e225733bcefdd2a3fe131f9f,2016-10-19T22:52:53Z,836980fe317ac8d7171f13f727f3617fbc3f4d9c/9b09d248c66c6b75c39eba2a534dc9a5e743a726/b8ecbd653983237498f08a44fa4e718b1859655a/e52703a53474673141555e5352a9a5ff8b529a37/b7e7a707b84a72ec622b7fd6c58a5d9237beef8a/e55bc405a3f90b35c5a44b5ae945686a04f2f866/c589beb2cb232d4927bf457f6f0aca377dfdded7/,2016-10-20 14:42:41-06:00/2018-04-23 00:21:06-06:00/2019-01-21 00:55:07-07:00/2016-10-19 17:17:32-06:00/2016-10-26 16:56:24-06:00/2020-06-03 14:20:44-06:00/2016-10-26 18:27:45-06:00/,"Support for array notation in pin statements

The language now accepts statements like, ""foo[3..0] := 1011"".  The
command line further accepts multiple left- and right-hand sides, as
in ""--pin=""foo[5] foo[3..0] := 1 1011""."
Assembly,lanl/qmasm,2476603698226037e9ecccd8c55c9901744aa32e,2016-11-04T23:13:32Z,e47c19dba70b88cec54276cd1c4a325d42fb7714/fa910926a75a54cadae952f34f386fbb3e3ebeda/f5a28ac6de85950ad64b37043f828d9c588c5eca/,2016-12-14 00:21:40-07:00/2016-12-14 00:44:24-07:00/2017-03-24 23:47:40-06:00/,"New --add-solns option to output all solutions, not just minimal energy

The shortcut form is -a.  The shortcut for the --anneal-time option
has been renamed to -A."
Assembly,lanl/qmasm,57f268a4455944ee4c2c731f2e90c119c9d593ec,2017-02-01T16:11:46Z,e55bc405a3f90b35c5a44b5ae945686a04f2f866/,2020-06-03 14:20:44-06:00/,Report the connection name and solver name when available
Assembly,lanl/qmasm,19610088836b778a42ef1972028cf4434980f30f,2020-05-19T22:51:37Z,e38b1f0edbe0a20c6593fc615c508e044a2ec0b7/39eb40836f255d18a205c69c3ef5b5dc40d8e998/,2020-05-19 17:19:10-06:00/2020-06-09 18:25:05-06:00/,Introduce support for outputting MiniZinc models
Assembly,lanl/qmasm,ce3ca616f6c3a87cc5b99afef71031588b912368,2016-08-19T23:14:43Z,3b2785a022967fde1afe2b3d803acee4ae64f6b4/e55bc405a3f90b35c5a44b5ae945686a04f2f866/2cea5dda67912e9fe7e6906faa87216531ed880a/b9a8669fbd48f2fa507d700246b350094be0578b/0731aa59b448f63a8f8d4c97dd7f2c25212e6bb9/e06faacf268fb97e38e1c498d15d1d4a44a33ea9/b7e7a707b84a72ec622b7fd6c58a5d9237beef8a/076d15687fc97b3864650c32a81834303640b11e/fb82c362f10c319d952c00fadb21341e3ba8a367/,2017-06-01 13:44:27-06:00/2020-06-03 14:20:44-06:00/2017-08-23 10:05:05-06:00/2017-05-28 00:03:07-06:00/2017-01-30 11:55:59-05:00/2016-10-18 18:53:32-06:00/2016-10-26 16:56:24-06:00/2017-02-23 18:46:14-07:00/2017-08-31 13:44:52-04:00/,"Cleaned up the code for optimizing embeddings

Now, a single function finds both unoptimized and optimized
embeddings, which reduces redundancy in the code."
Assembly,lanl/qmasm,5b35930a78f19b78d67cbb96e223650ebfb823a2,2020-07-23T23:00:29Z,aee335544ba1b6a1f6a0834a2ca54acee9f4051b/6125bf648f2dc68da2b3a88407d4e848d76b5ad4/6b88139ec799760cf7fc41d5e0f8183107ca53fe/,2020-07-23 17:08:41-06:00/2020-07-30 15:17:06-06:00/2020-07-23 17:40:41-06:00/,Enable the user to control the annealing schedule
Assembly,lanl/qmasm,1e70ed13484eecb96006fdd605e08167c720f39d,2017-03-25T22:10:26Z,9b09d248c66c6b75c39eba2a534dc9a5e743a726/1daa1a14b873685f5c7ffff6c7d31cd5b45c4c47/51723a0315a982fb9a9d72fbcb7d44cfa38f94bf/2a5f1aeea476f2c3ee653c4298818478028d0e3d/e55bc405a3f90b35c5a44b5ae945686a04f2f866/3df14bc70e791f86aea778a54d1c9893ec51c5ec/,2018-04-23 00:21:06-06:00/2018-02-22 18:38:48-07:00/2019-11-13 18:19:42-07:00/2017-05-03 18:51:20-06:00/2020-06-03 14:20:44-06:00/2017-05-04 16:14:29-06:00/,Two output styles: --values=bools and --values=ints
Assembly,lanl/qmasm,836980fe317ac8d7171f13f727f3617fbc3f4d9c,2016-10-20T20:42:41Z,b8ecbd653983237498f08a44fa4e718b1859655a/b7e7a707b84a72ec622b7fd6c58a5d9237beef8a/e55bc405a3f90b35c5a44b5ae945686a04f2f866/d2a8853c30afa37214559fa9d2603ced237184bb/,2019-01-21 00:55:07-07:00/2016-10-26 16:56:24-06:00/2020-06-03 14:20:44-06:00/2017-01-24 13:25:13-07:00/,"Support for array notation in chain statements

The language now accepts statements like, ""foo[3..0] = bar[3..0]""."
Assembly,lanl/qmasm,fb82c362f10c319d952c00fadb21341e3ba8a367,2017-08-31T17:44:52Z,e55bc405a3f90b35c5a44b5ae945686a04f2f866/,2020-06-03 14:20:44-06:00/,"Cleaned up the handling of non-Chimera topologies

We no longer pretend we have a Chimera graph when we don't."
Assembly,lanl/qmasm,b1d5f3ed7e8d2ed142e19ee35fe60955f5b24eb7,2017-01-27T18:09:11Z,e55bc405a3f90b35c5a44b5ae945686a04f2f866/eb09048d3665d1d0844149223bf32efa8c902866/,2020-06-03 14:20:44-06:00/2018-06-16 15:57:25-06:00/,"Replace ""!next."" with the next macro instantiation in string generation"
Assembly,lanl/qmasm,38f13a56162a7555fb2908d415d50a09c6f0c2b7,2019-02-10T20:56:06Z,e55bc405a3f90b35c5a44b5ae945686a04f2f866/b93df3340243745ae4db13a038ddf3eb238a0129/,2020-06-03 14:20:44-06:00/2019-02-20 22:21:34-07:00/,Perform symbol substitution in !use_macro (macro and instance names)
Assembly,lanl/qmasm,c47f7bddeb19c536b12e7ee5424cc052f7575b15,2017-05-31T14:42:29Z,e55bc405a3f90b35c5a44b5ae945686a04f2f866/,2020-06-03 14:20:44-06:00/,Drop unused import
Assembly,lanl/qmasm,c629678e6dff4358edcb00e050dc4d412b3847ef,2016-06-28T01:45:18Z,32a848d45ffc1ef285939304f842a402824bde47/,2016-07-05 16:04:36-06:00/,Begin moving weight/strength update functions into their own file
Assembly,lanl/qmasm,dae3cedbfd4dfbb6021cfbf544368605b78b2173,2019-12-19T01:57:07Z,59449daa13d9b5a29e2f18ca3834bdc464f1188c/39eb40836f255d18a205c69c3ef5b5dc40d8e998/,2019-12-23 14:30:40-07:00/2020-06-09 18:25:05-06:00/,Begin converting a Problem to a BinaryQuadraticModel
Assembly,lanl/qmasm,5b8b4564673a49193c7146c40f349dd2c9f0eef6,2018-03-15T03:55:31Z,e55bc405a3f90b35c5a44b5ae945686a04f2f866/,2020-06-03 14:20:44-06:00/,Accumulate weights and strengths when repeated
Assembly,lanl/qmasm,2526948f9ee032aa951b5795dab61e82c4790813,2017-03-07T20:14:47Z,e55bc405a3f90b35c5a44b5ae945686a04f2f866/,2020-06-03 14:20:44-06:00/,":bug: Correct the handling of aliases (""<->"" statements)"
Assembly,lanl/qmasm,d46a78e6ccacf5696fe6bf87f3e25c4e18bff809,2016-09-27T23:56:14Z,e55bc405a3f90b35c5a44b5ae945686a04f2f866/fb82c362f10c319d952c00fadb21341e3ba8a367/,2020-06-03 14:20:44-06:00/2017-08-31 13:44:52-04:00/,":bug: Don't blow up when using the ising-heuristic solver

ising-heuristic appears to be the default solver in SAPI 2.3+."
Assembly,lanl/qmasm,6017925f49cba0451b562b197fd56df093014141,2018-05-25T19:00:01Z,d83f25754ead385b52d736a66e7402afecc7af1a/,2019-02-08 21:45:01-07:00/,:bug: Don't abort with --show=best if no solutions are found
Assembly,lanl/qmasm,751e5e7d116c243391b3f02b2f717c63d59051be,2020-06-03T23:30:21Z,aee335544ba1b6a1f6a0834a2ca54acee9f4051b/e3d9ba422c2f507648f3750c8403e1954205e222/60c0bf91399573416c1acf0d87253c36a603c53b/21109e46382da828d8453c916b2127ec476daea9/,2020-07-23 17:08:41-06:00/2020-06-10 13:42:29-06:00/2020-07-21 18:37:25-06:00/2020-06-03 18:27:06-06:00/,Rewrite the Travis CI support to more suitably test the Ocean version of QMASM
Assembly,lanl/qmasm,84b2cacb79fa64bb36ab999a733813ca6fd016c4,2016-12-20T18:28:52Z,e55bc405a3f90b35c5a44b5ae945686a04f2f866/0ebd51e774cfd1aa656c5b0ff425ae45178fd9c2/ed7644179b4b8716da8454fb6d1d4903fca29eb7/,2020-06-03 14:20:44-06:00/2017-02-23 18:13:38-07:00/2017-05-30 18:33:52-06:00/,Perform inexact floating-point comparisons
Assembly,lanl/qmasm,7081df0bee8f5f69491fd6f610fae201ff01463a,2020-05-27T19:54:50Z,a10188ff3597f84337ef7627e7a93f6f0454b842/69505d0911f3c949d60a26dfac2651a755566853/fad3b9795f1ea9ce99d374d9857eaf70880306ff/,2020-05-29 15:50:45-06:00/2020-05-27 15:02:13-06:00/2020-05-28 13:55:00-06:00/,Filter out failed assertions
Assembly,lanl/qmasm,6dc09ff32987c11568138c3f95bb8e7862d1c28f,2018-02-25T22:20:21Z,af27f78726e6dc160a4610928824b4a3538db47a/e55bc405a3f90b35c5a44b5ae945686a04f2f866/,2019-02-19 19:50:34-07:00/2020-06-03 14:20:44-06:00/,":bug: Correct the handling of OR (""|"") and XOR (""^"")"
Assembly,lanl/qmasm,558a42375059f6d49df083ea04d12f5c0985179e,2016-10-26T23:09:47Z,d2dc300167d8dc15e434b9d9c45c62d01a446484/cae464a3a19e6226ce8f797c0b3a57f95c5f521a/,2016-11-11 16:54:16-07:00/2016-11-11 16:36:14-07:00/,Increased the version number from 1.0 to 1.1
Assembly,lanl/qmasm,eb09048d3665d1d0844149223bf32efa8c902866,2018-06-16T21:57:25Z,e55bc405a3f90b35c5a44b5ae945686a04f2f866/,2020-06-03 14:20:44-06:00/,"Allow !use_macro to take only a single argument

In this case, it instantiates the macro within the current scope as
opposed to including an additional name prefix."
Assembly,lanl/qmasm,a896291e00784ff52e68d3453b291978fa0fc1df,2018-06-20T06:37:14Z,e55bc405a3f90b35c5a44b5ae945686a04f2f866/,2020-06-03 14:20:44-06:00/,:bug: Correct the use of `-f qbsolv --run` with `-v -v`
Assembly,lanl/qmasm,9beee2371867cbafc1fdacd61d0dd96bb1d67a6d,2018-08-04T00:30:07Z,e55bc405a3f90b35c5a44b5ae945686a04f2f866/,2020-06-03 14:20:44-06:00/,Ignore !assert directives in qmasm-ground-state
Assembly,lanl/qmasm,32974974627ff1ce7198a271ee23ff7cdb13f48e,2018-05-30T03:44:24Z,e55bc405a3f90b35c5a44b5ae945686a04f2f866/,2020-06-03 14:20:44-06:00/,"Abort if any disconnected variables are encountered

I can't count the number of times I misspelled a variable name in
a --pin option and spent ages figuring out why I was getting
incorrect results.  This revision addresses that."
Assembly,lanl/qmasm,003652cb7c1ca0bb5a0c398360b7c76f75490d30,2020-06-10T01:14:00Z,5c5ed432a66c8db8cbce186b02eeac12243f1b7b/,2020-06-09 19:28:53-06:00/,Honor state changes introduced by the !bqm_type directive
Assembly,lanl/qmasm,aee335544ba1b6a1f6a0834a2ca54acee9f4051b,2020-07-23T23:08:41Z,e66b7494e799c2c5bcf00c961725b895f6d0dbec/,2020-07-23 17:21:14-06:00/,Refactor acquire_samples into acquire_samples and complete_sample_acquisition
Assembly,lanl/qmasm,c589beb2cb232d4927bf457f6f0aca377dfdded7,2016-10-27T00:27:45Z,b8ecbd653983237498f08a44fa4e718b1859655a/e55bc405a3f90b35c5a44b5ae945686a04f2f866/d2a8853c30afa37214559fa9d2603ced237184bb/,2019-01-21 00:55:07-07:00/2020-06-03 14:20:44-06:00/2017-01-24 13:25:13-07:00/,"Allow array expressions in aliases

In addition, "":"" is accepted as a synonym for "".."", and array parse
failures no longer abort the program.  They simply don't expand."
Assembly,lanl/qmasm,959ecde66d043872230f67f80331fef0f3052974,2016-08-17T12:54:16Z,b7e7a707b84a72ec622b7fd6c58a5d9237beef8a/77dcb44604e4f32a38b1b03a635236b084b5900d/,2016-10-26 16:56:24-06:00/2016-08-19 17:42:58-06:00/,Added 1of5 example
Assembly,lanl/qmasm,77f6d32cbccf0b86fd61fe3bedf20154403c8ab4,2019-01-28T03:08:51Z,036323688539bb285b52e3ea7eb26811f4ba17a9/,2019-01-27 21:24:38-07:00/,Adapt ident_re to toks_re for consistency
Assembly,lanl/qmasm,d713dab380bc7d8ca14bf9db4172670b0f32c589,2017-05-17T17:08:02Z,5bcb3cbf827a3fd90c7dd2698518b64f1a66a8bd/e55bc405a3f90b35c5a44b5ae945686a04f2f866/d3045915257228114374e0e996ac4b55196a9472/da23f0fea9ed87eaebd318916f2fe7cc969f77d0/,2018-05-21 01:07:03-06:00/2020-06-03 14:20:44-06:00/2017-06-02 00:24:06-06:00/2017-05-28 23:13:25-06:00/,Report the command line used when -v is specified
Assembly,lanl/qmasm,f5a28ac6de85950ad64b37043f828d9c588c5eca,2017-03-25T05:47:40Z,9b09d248c66c6b75c39eba2a534dc9a5e743a726/,2018-04-23 00:21:06-06:00/,"Make `-v -v` no longer imply `--all-solns`

Sometimes one might want to see all internal variables without
necessarily also seeing non-minimal solutions.  This revision gives
the user separate control over those two possibilities."
Assembly,lanl/qmasm,c1cf8ab1ae065ef181c13cbda007e9678fdeead9,2017-02-10T22:30:09Z,9e5be93dcb0b6940267d441fc666d17fc9ac5cb3/,2018-06-20 00:21:31-06:00/,End in a blank line for compatibility with edif2qmasm's friendly-mult
Assembly,lanl/qmasm,d1a39fd7bbe7a4b6e579c0b7637c5f9c2e120ab7,2017-01-27T01:56:44Z,38f13a56162a7555fb2908d415d50a09c6f0c2b7/b93df3340243745ae4db13a038ddf3eb238a0129/734c4a4b6675b523c99d898595b112898f146500/eb09048d3665d1d0844149223bf32efa8c902866/b1d5f3ed7e8d2ed142e19ee35fe60955f5b24eb7/32819ea0943992bbc87ca842c0d8762e1324a145/,2019-02-10 13:56:06-07:00/2019-02-20 22:21:34-07:00/2019-01-10 23:29:26-07:00/2018-06-16 15:57:25-06:00/2017-01-27 11:09:11-07:00/2017-01-27 16:34:52-07:00/,Support for multiple macro instantiations per !use_macro directive
