project,BugInducing,InducingDate,BugFixing,FixingDates,InducingMessage
BBN-Q/Qlab,5cfa3e52ec87bb99abbc6edbea20c0fab969260a,2012-05-21T20:59:00Z,57a61f8668ae5481847be15f4f44657bdffffad1/,2012-07-16 15:54:25-04:00/,More driver comments.
lneuhaus/pyrpl,07e5d7f85f48e59a1d8bf4f5a32e2d4208d4a86e,2017-08-16T12:53:33Z,1268556894fb185b7adacc9fa66f23dc8f82654c/,2017-08-16 17:43:04+02:00/,refixes #303
BBN-Q/QGL,ef3aa8250bd6fa050a78f7f18389ad36d7323847,2016-07-12T17:18:33Z,58bcb6ac8f43c80dde55c46aeb1baca634ccda4f/1cd1d62b1f4f54f08c52137cb2530dbcec0de8a4/7ad56f90e0094138cd5e2fe2014cd650f3f25a27/,2017-07-18 11:28:47-04:00/2016-07-12 17:08:26-04:00/2017-07-18 11:28:47-04:00/,"APSWaveform class rather than dynamically add to Waveform

also allow some PatternUtil functions to check for other waveform types

with @blakejohnson"
lneuhaus/pyrpl,e6b521ee94b2dff0356b65c17bd198a03cede49e,2017-03-18T18:38:58Z,7253e5c2c67a2e2f2c0af8f978e86a5aec7b1091/,2017-03-20 01:50:12+01:00/,is_locked for InputFromOutput
m-labs/artiq,948fefa69a3cc8348a4cb42763aac8edcd9e4400,2016-02-29T10:48:29Z,cc70578f1fdc2f222c3c814fb3e03be85af640e4/4fa823b62a5e6dfd8ae7a67a356eaa210a0ea0bf/c2fe9a08ae1dffa77a2ad9392c94de3bf78457e5/,2018-02-23 17:31:19+01:00/2017-10-23 15:04:01+08:00/2016-03-01 14:14:38+01:00/,gateware.spi: style
m-labs/artiq,73b727cade00da5f3b9bc87fa3d2b96e2cf1496f,2018-04-07T00:59:14Z,60fd362d57348fe424410e7e95323fac867ce0e5/b6ab59fb80f45a230b486208acae0c0d885c3b51/f5208ff2f39f166ad2c443cc4d0d2d00bf185ba4/825a2158ba8333ff5d32f999af3de8bf346df64b/e9b81f6e33992ddd2e6ce699a4a754821e877921/e15f8aa903d30144ee73e38fe447f747ac04a0d9/20ccc9d82fcc609c804253a618d5f510e9402508/e09dbc89bcae10f8dfcf8b8b10564d3c8e4de964/c8a08375f86859dc3cbcdd32168c11355c976c80/1fd96eb0fdfe11a3fa0d74291cfbac4f3862fe28/3873d0969219e717c3e5a5e658a8a4ac7e5d9d89/cd4477864ae9f47d6535ef8d59ab817c151f9abc/,2018-05-07 23:54:35+02:00/2018-05-12 01:32:55+02:00/2018-05-12 12:03:58+02:00/2018-04-16 22:44:03+02:00/2019-10-06 18:09:42+08:00/2018-04-07 14:52:37+02:00/2018-04-17 19:21:21+02:00/2018-05-12 01:32:16+02:00/2018-04-07 03:03:44+02:00/2018-04-07 03:06:19+02:00/2018-05-15 23:52:41+02:00/2018-05-11 23:31:25+02:00/,"serwb: new version using only sys/sys4x clocks domains, scrambling deactivated."
m-labs/artiq,49ba8aec18fecb917ae048b162dbed5aaa6712f9,2016-08-30T11:20:04Z,bd33dca20309562712ea35879e3a5ddff48fe7e8/269cedd782a2feecc8e811ea49f9c6a2066633ef/30e997f0450951bd198280fae60f451e7544c4f6/527b1e986cbe738a38849db4cf0df997526ec255/b52ecda1d532b91d5feec6470e571524efbf5ada/be0953d98f040002eb60458cc91c6a2e951954d6/0d5fd1e83d78cb88ddd33fe55e1170269d10dd7a/7799413a4105ef050421df3e8e0e86f9656a7ac7/bf863053b3d8efa55cec6c8abe0517d5f70098c5/5428a866b3a61477f55d1e119d80710f53dc4fc7/5c0d402ef33a3c5c322f21350b1cb793b04c272e/9a24a81f1478304a47c21d99b4c1838b3dc46b72/,2016-12-31 13:26:31+00:00/2016-09-06 22:52:16+00:00/2016-10-02 04:37:24+00:00/2017-01-16 14:15:24+00:00/2016-10-06 18:05:38+00:00/2017-01-27 17:20:22+00:00/2018-04-20 15:26:00+00:00/2017-09-24 17:49:34+00:00/2016-09-06 16:42:13+00:00/2016-10-06 15:35:43+00:00/2017-01-18 17:09:49-06:00/2016-09-20 14:03:31+00:00/,Rust: implement a basic scheduler.
BBN-Q/PyQLab,f61a95f275cad51e0c7a652fe217fbb30cf2ced9,2014-07-31T19:41:48Z,df2d4d9723e34004abdd20bbe68397dd8d4741f3/,2016-01-14 16:58:30-05:00/,Populate 'linkList' key on empty channels.
m-labs/artiq,71921de5bde602b7e65f4a79dffda6a60f3ffe84,2016-07-04T10:22:47Z,051e6e04479955d9a0a361b4f65cd004d8308dec/,2016-08-25 22:14:26+02:00/,"spi: do not shift when starting a xfer, closes #495"
qutech/qupulse,cf5c2c0cc9ab003addd7f6421ebeaabbec9cfeab,2015-07-10T13:17:36Z,9f59a14a77612cf80265a94e493deea8592f6016/,2015-07-14 13:54:39+02:00/,fixed wrong import statements
m-labs/artiq,8cce5d2fcdaa936bb47d708007f2b4bd755a583a,2016-11-21T22:12:16Z,a964cf24f285849b9398fecab95a29372ec01547/ea25856d924c9d0266504ec555b84725e1c00096/3d0c3cc1cf84a1b6688afa4b41ba0c7789717915/1e6a33b586107287eae0c7b33690c70796be8ed4/2404a0d8c8a72f78747921aa74180e807aca9704/79e70fa465ea7990ab253f4d7cae5ee2e3ec7849/380de177e7204d5b3ed665572c81b81ed635a742/cf12a888e7ff325d9dbf6eadc89d659bc91a6b01/,2016-11-23 14:56:20+01:00/2016-11-23 16:41:43+00:00/2018-11-07 23:39:55+08:00/2017-03-03 17:37:47+08:00/2017-11-03 15:49:12+00:00/2016-11-23 16:28:05+00:00/2020-03-05 17:55:27+00:00/2016-11-23 16:35:02+00:00/,runtime.rs: wide rtio data
m-labs/artiq,69b2d1abfc553ed4ad18861dd1378dd720427e45,2017-12-07T11:08:20Z,84619adbaba7a84676aa9ccf11ae78ed55facfdc/fa19b303137352bc74a0c60e9d891f40b4dcf06b/4e142dfbeb94e0ac7676b74dac517a53119f56b9/,2019-02-20 18:30:25+08:00/2019-05-07 17:25:26+08:00/2019-01-16 12:40:58+01:00/,"conda/artiq-dev: fix channel list

Now, with conda 4.1 packages are sorted by channel, version, build
number in decreasing priority. The highest matching package is
taken. https://conda.io/docs/user-guide/tasks/manage-channels.html

For the artiq-dev environment, the m-labs/label/dev channel should be
first, then the main channel, then defaults, and then conda-forge
(community supported packages).

closes #864"
m-labs/artiq,0b9601f12df70c1c2653d68db9b309e72faad045,2017-04-13T08:26:48Z,277b00eb9dc3a1999da84d20d0b8b64ca0b26b96/6891141fa6e19b030c75ae200c51eacb39612f09/,2017-11-27 19:46:49+00:00/2018-01-15 11:43:29+00:00/,artiq_devtool: more robust defaults.
m-labs/artiq,ede98679fc4a21c760b2da5d7238c83f9f37a31b,2018-02-14T08:05:03Z,08ee91beb211bb11c1fdf886ed9911e40c7571e6/a63fd306af3e4cce0419aee812f9d5a37d5b4eb5/75c89422c95c226b1d45470b341002f607dcebd7/40187d1957608325c027214ef3e4b78d397a756a/79eadb9465f601b4d0d3d6d81afb940994e51873/,2018-07-29 01:55:51+01:00/2018-02-21 15:00:28+00:00/2018-02-16 17:51:57+00:00/2019-01-18 10:02:26+00:00/2018-12-10 10:56:06+00:00/,ad9910: add documentation
BBN-Q/PyQLab,a696d3ae691f79bec0b1465caae9eca6cdc8a79d,2013-11-25T13:19:49Z,4dc3ad2ab5b3b262c7f213877e5962e53cc6356d/3a84d6cf5810a5ad914927fb4c575ca8f8a91bf9/4309250dd46888b841355a066be490dfb13810a6/,2015-09-10 12:51:45-04:00/2016-08-04 15:48:21-04:00/2015-04-28 23:11:28-04:00/,"Rename and reorder file menu.

I think these names make a little more sense."
m-labs/artiq,d3483c1d26ad8049384e656ad773b5637517df52,2018-11-15T11:40:35Z,f5befba5c973808ac5150ec062eb9d9be7f2fd36/,2018-11-19 13:24:28+08:00/,kasli: fix SDRAM read delay reset/wrap issue. Closes #1149
m-labs/artiq,fe9834bac4c87a8f857d0dd1f4967ad9f552cb4e,2018-04-27T12:04:17Z,73fa5722754d6e2c7e34be92887b5aa050cca8e0/f055bf88f6b5137f1caca22b81a0af65e8d64559/504d37b66bca1e7858cd7e4fc077f170e4868127/,2018-04-27 14:53:11+00:00/2018-05-09 07:16:15+00:00/2018-05-14 12:24:06+00:00/,"suservo: update 'technology preview' example [wip]

Still with mostly undocumented and unstable API."
m-labs/artiq,84e1f05559bdf4d95408aea051509b4646a6b8c9,2018-05-01T14:11:26Z,7cd02d30b7b56c9e101dbb72ed64b5b67096425d/,2019-10-06 17:59:53+08:00/,sayma_rtm: make cd_sys4x clock domain reset_less
BBN-Q/Qlab,ed52da1a0dafc64b120ef11321ddf2ccc1783ebf,2012-02-03T21:21:27Z,3ec61fb4dcb56d39563dce197a3ac34fc5c5eee3/4d75b1eec86fce810d942c790a063f4965c61f16/bad4ae73de44f3dcc18c8a902c39e7de989dab6a/,2012-02-10 10:03:04-05:00/2012-02-09 18:24:38-05:00/2012-02-09 12:11:37-05:00/,Simultaneous RB analysis code. --BRJ and CAR
iitis/QuantumInformation.jl,235400fe37ea674a76cedb16aeb14ccbcd600410,2019-08-25T11:55:57Z,19538e3ffea456a67c5fe5f8dcde0f62770635df/,2019-08-25 17:21:38+02:00/,loop over types
BBN-Q/PyQLab,31a87bdc8e8a556507bad87ea6161c06ca2501da,2013-04-12T18:24:53Z,209f7c8a6c7cdddcacd189071733a6b16a7ae101/160852bf8ebc3724c76df72d8620bc9d358da697/d3a2200f9bac730b7bc08ae121e41f59bb8729ac/,2016-08-25 16:01:16-04:00/2015-10-27 11:38:40-04:00/2015-07-28 14:05:40-04:00/,"AWG FileDialog improvements

Pick both *.h5 and *.awg files at the same time.

Open AWG file directory."
m-labs/artiq,df25c46d010d6a4f683292f7035a6d0a9f46e31c,2014-11-17T04:09:32Z,159f632a65c63acfe6d5645569094bc694548736/e5acdfe3fdb4c02d88c5b98946827991055d890e/48c0812df0022cd4ddbac2be7d4d2ca7b2cc81d3/1d052095ee5143255922319a32110a1dd00f45ec/,2014-12-05 17:05:43+08:00/2015-07-26 09:28:11+03:00/2016-06-22 09:45:56+08:00/2015-06-19 08:10:33+02:00/,manual/installing: fix some paths and compile llvm with -j4 (thanks Joe)
iitis/QuantumInformation.jl,78b6f4c39fbebf44ac8a26e8da8e9cfc0f3ad016,2019-01-27T15:28:33Z,f7b081d7e6f8397a665650a82f54ee5fac9deeab/,2019-01-29 19:40:04+00:00/,Update Project.toml
m-labs/artiq,90e3b83e8014ef45754c07cb42d58cd13787a187,2019-10-06T14:48:55Z,4df2c5d1fbc88ca957e2e064501d8e22bd61b787/,2019-10-08 12:30:47+08:00/,"hmc7043: turn on AMC_FPGA_SYSREF1

Florent's JESD core won't work at all without."
lneuhaus/pyrpl,b068a47937f1507e270afc73efe91dd2dda60c4b,2016-07-12T07:56:47Z,371570864c9f662046a7104f35f18edaff5248b0/9ccad2382c6a74aa3b11a7dfd1aaeb40790a70a2/c7f79f9f074a2084a53dce2dd4613faedee7baad/0679aa86d587e6b2da358f0a29d6bbb49a5ea5bc/9751693c07aa7885dcdce7d749cea5893c9b4726/58c469891575719e36c9481ece2bb04846bb5263/a5227e53b5daea6b7d93e81c0c38266f7734dc1e/b61719492916f69f4bd067b15f9bc32dadac3be1/82281094caf0409c24494e9bc3cf5bf10535eda5/1072a377a7a7c43ca5cfdd77f64104d68e9274a6/08eb8ea6a6f63e47065b39daaf5bbe6deb013b93/f07762f558d23d31de81f7b91657ba7f1d0e97d8/,2017-03-25 16:31:17+01:00/2016-11-07 15:23:15+01:00/2016-11-16 19:12:15+01:00/2017-01-13 17:12:55+01:00/2016-11-10 00:04:33+01:00/2016-07-16 00:57:34+02:00/2016-11-07 20:25:50+01:00/2017-03-25 17:06:51+01:00/2016-08-13 18:03:45+02:00/2016-11-30 22:50:04+01:00/2016-12-02 01:50:57+01:00/2016-11-29 02:14:06+01:00/,"Pyrpl bugfixes (#54)

* Update test_connect to read password from env. variable

* Modify all tests to allow setting RP password in environment variable.

* Typos and a few PEP8s.

* Fixing byte transmission to work for Py 2 and 3.

* firstpoint and lastpoint in Asg module seems to be read-only

* redpitaya.py import part error

* redpitaya.py import error

* thursday morning

* model for tilt locking added

* towards double integrator and 8th order filter

* before cryocalibration

* double integrator implemented but untested

* pretrig bugfix

* better scope bugfix

* comment

* 8th order inputfilter works

* double integrator works

* fixes #47

* Attempt at fixing the Python 3 scope problem with list comprehension scope in class body. Not working yet.

* scope fix started

* scope fix bitfile

* fixing import and list problems

* proportional_gain or unity_gain_frequency are possible

* call model functions in lock sequence through stage=call_functionname

* calibration and islocked called from configfile

* gui window name = lockbox name

* fastpiezo and ringdown for fpm

* git forgot

* Now ""import pyrpl"" works for python 3.5

* add testing file to .gitignore

* Not sure what's the good way of setting attri

* Spectrum Analyzer can't instanlize yet

* scope trigger logic cleaned up

* fpm changes

* scope module further cleanup and python3 compatibility attempt

* stupid little bug

* exclude gui test for python 3.3 - installation problem

* SCPClient error fixed and trytwice->try_n_times(n=5)

hopefully makes connection more robust

* Removed socket closed error

* work on travis

* hopefully restored to reasonable version after master messup

* gui improvements, infer_open_loop_tf function added

* Fixed requirements, LongRegister setter, asg.advanced_trigger_delay

* unittest includes int and long register setters

* advanced trigger + burst mode

* some python 3 fixes

* Fixes gui autostart problem

* fixes gui autostart problem

* Fixes bug with rolling mode and channel disabling

* sphinx autodoc added

cd doc/sphinx
sphinx-apidoc -f -o source/ ../../pyrpl/

* na logscale displays data in logscale (xaxis) too

little bug: axis labels in log(f) instead of real units - too much work
to improve

* cleaned up second quadrature demodulation

* phase shift occurs for demodulation instead modulation

* IQ 2 output cleanup - bugfixes

* bitfile for demodulation phase issue

* code resolving IQ max amplitude=0.5V issue

* fix bug

* last bugfix phaseregister: tests passing

* testing rounding in iq demodulator

* small fixes for demodulation rounding

* bitfile with iq amplitude up to 1V

* gitignore changed to include fpga output logs

* output from latest bitfile

* bitfile with rounding. Yet very unoptimized: 2 more DSP s per IQ module

rounding costs 1 DSP module per multiplication - synthesis doesnt
understand what we are trying to do

* small changes

* revert to previous iq version - problem is saturation, not amplitude

* less fancy rounding does not consume extra DSP slice

* pyrpl docstrings

* trivial saturation in product_sat

* bitfile with rounding in virtually all multiplications

* module input can be another module

* 4 lowpass filters for complex IQ module for specan

* na_trace function revived

* started fixing NA.

But with persistent output probably removed.
Still impossible to understand. Would be nice to have an explanation on
what the internal properties do, i.e. an architectural overview of a
typical sequence.

* asg.scale -> asg.amplitude

* 4th order specan filter

* signal and pyrpl docstrings added

* fixes docstrings

* bitfile with 4 iq2 filters

cost 1-5% logic:
- indication that shift lowpass filters are 'expensive'
- we can migrate some filters to dsp48 blocks and gain more fpga space

* fixes scale renaming.

All nosetests passing

* MemoryTree docstrings created

* default lock allows output specification and documentation for model

in config file section model:
lock:
stages:
stage1:
#other stuff
outputs:
- piezo
will only use piezo output for that lock stage

* code documentation finished

* setup_pdh needs no kwargs

* pdh_setup generalized to arbitrary iq

* fitting prototype

* 1V IQ amplitude finally implemented

* save_current_gain should work (untested), small fixes

* signal.py fix

* iq setup() conformized

* iq proper saturation and amplitude polished

* output amplitude can reach 1V now

* install script and travis fixes

* debugging has not been done properly...

* fixes _redpitaya_input bug

* fix frequency_correction"
m-labs/artiq,cb65b1e3228ed5657080e619801cd90f9de7203a,2015-05-02T08:17:31Z,b2af0f6cc352faa3509793dc644ccf6751f28f40/a7dd356d30b5fa106f4e52c29bd5d447c7affd31/,2015-06-09 19:51:02+08:00/2016-09-07 15:42:09+08:00/,rtio/phy/ttl_simple: reset sensitivity with RTIO logic
qutech/qupulse,cb5a15715cc56ed0f8c8aaa0ad7fc7d0d4cb0fb6,2017-08-03T13:55:02Z,f82a1249aecb1d7a0e2186de7580cb741faacb25/2b5843c291f0e11653df9288368007fa0c060a4f/,2020-03-21 16:40:50+01:00/2018-03-01 15:51:51+01:00/,Remove implicit float conversion of parameter
m-labs/artiq,efd8eadf2ce01a1cb8a1e4a19ef0b9016694cea1,2017-02-02T10:09:19Z,9eb02183896be911e819af3d512269ea9cc2fe94/,2018-03-22 13:26:28+08:00/,RELEASE_NOTES: 2.2
BBN-Q/Qlab,42847ca91d72410d8113e71b471ab762e4973d3b,2014-02-17T22:01:40Z,6164cd54f1c314214070cd948afc5af26a68c445/,2014-07-17 22:31:43-04:00/,"VCXO is not a valid read_SPI target.

--BRJ"
qutech/qupulse,bcae835815e915a1bf8a832c18956b0c9826864b,2020-01-31T14:48:49Z,850db2bb5bce62062b0546b09a59dbb7cd6a0612/1866b6901262997c34bc61cea32da3c05584da79/07d3dbf097d985f28bd6e01987725596badf1862/d5730f75984d067e1578e4a82456e40012294c8f/6102f784b73c4d8abc96049efd9515e227b2f5e1/19ff5b2a172a77af80efff5bdf180a450919446b/c74c982bf8d11ef62785c8277594b1753fbd06af/2c4126161f56b6008157be8e70ef41e73ee31955/95932bd69d10b8b17ff9fa6c272d0361039f32c8/c69ae9c4711b9a1917d1c943ff1c9f47822cb3bb/8137262b37c5c9b58e51a3698f7bad71291129be/ee5eb462f4ce714403aff504054313828899dd66/e87ad9ec63de6310ced2e5c51cb150372b5d918e/658b92b39109368cee342a6594777be1e06688b8/06a33bcc36e528b34fa754caaa444bffb4bbbe66/91b5cc240708b54006e3bb4c71884fd5a14998e2/,2020-02-03 21:54:43+01:00/2020-02-21 15:57:29+01:00/2020-02-03 21:07:40+01:00/2020-01-31 18:21:45+01:00/2020-02-03 16:48:18+01:00/2020-02-03 21:59:33+01:00/2020-02-04 14:05:18+01:00/2020-02-04 14:26:27+01:00/2020-02-20 14:47:53+01:00/2020-01-31 16:22:48+01:00/2020-02-03 15:46:53+01:00/2020-02-06 17:14:22+01:00/2020-01-31 18:24:14+01:00/2020-02-03 17:06:51+01:00/2020-02-04 16:02:54+01:00/2020-02-03 17:33:01+01:00/,Restructuring of tabor driver code
BBN-Q/Qlab,193eef851eadee0555520b1dc5cdea85dd78e894,2011-12-15T23:09:39Z,78b0c6cae4ef693efd8cb5ced57243591b7f774a/6155df123f483b87886a663095831557b5330245/005aed8074af7ee7c150a149aaf12c6401474641/d926eb0f6af3febeab42b38f2bfeda2fba7bd570/bb0f62a10d7a707639320a85a45cd01995c58413/cd69996cc4c062748b64c480ea35bdf8b0ee342f/8d8068ee7d23c21c0267bdd8d8226e4d6b715b27/c3bd047c81cd8c7a3c79725b3a759cf4a29fcd1e/96b3f7c46449f39e01ab95319f31bfd4515eca65/4bb9cd98df24cede0fbe6249a10f08a837260ea6/aac81b831ff4d2d7aa4cfd6c11980f983e3a963d/27494f059f47caf06edaec05f979eac61d10f434/0fbfb7c95d478a72eb02093b4711d80a0d7a4610/4e35d7d4f6a06f3772f57f3845568ddf79e9b97b/50538620592d26efec4a0813c3962979e30f235b/d785fa561c09843dac66cf0fc5e1f59ad8c5ed96/7c4fcad25980b665f950b6600e4b2d1912b60d8e/31e18b09ab5fb915f5834f5a510ac29600b61a1a/a767e14c0fb66720010da3f6a9a0fa331279f95c/37a1a5a17b98d9edab96aba0140f8a5f8fea099f/cc524c9d9859777c054175f2f34a08da341694b4/2c700ef955c9201822d17ea30225a0869a1591cf/2dbb385ff2efbe000203c10f50845a342c6a9640/1fc1dcded97acafaa4e7fc78cdc83f5f50ebe6e6/,2012-01-19 22:42:10+00:00/2016-08-17 15:15:55-04:00/2011-12-21 20:37:29+00:00/2013-07-22 12:30:12-04:00/2012-01-25 20:54:49+00:00/2012-06-21 22:06:54-04:00/2012-10-12 09:50:47-04:00/2013-02-06 14:51:35-05:00/2012-01-25 20:54:39+00:00/2011-12-20 20:24:15+00:00/2013-02-05 17:19:28-05:00/2011-12-28 12:05:06-05:00/2011-12-20 23:55:03+00:00/2011-12-16 16:02:33+00:00/2015-10-13 12:16:44-04:00/2012-04-06 14:02:42-04:00/2011-12-21 22:22:08+00:00/2011-12-27 19:40:37-05:00/2012-01-10 00:40:28+00:00/2013-02-12 14:52:55-05:00/2012-10-29 11:31:44-04:00/2013-07-19 14:09:48-04:00/2011-12-20 19:34:29+00:00/2012-11-13 22:49:28-05:00/,Now passing a basic unit test for Pi2Cal and PiCal.
BBN-Q/QGL,fde6f89a5d2c407281bd9874cb6b6db36d1b70cd,2014-04-25T14:18:59Z,0d4222ea408adf15deac4aad6a8e884211a00d45/,2016-07-10 15:18:23-04:00/,Allow creation of an arbitrary number of labels.
m-labs/artiq,89558e265361682ed44a9c66cadc47dd37b97007,2017-08-29T11:38:52Z,48bfaec8d30d62cc6c0a20216e7d214f2d57ff58/660f9856ec1fa4e1ab16b32988acd4c9720ced75/e9b81f6e33992ddd2e6ce699a4a754821e877921/0a6d4ccd85d0332de8d8ab26c1507aec7f6996fe/73b727cade00da5f3b9bc87fa3d2b96e2cf1496f/f003566e525680db47eb29a48a53a8e09e0d8785/3873d0969219e717c3e5a5e658a8a4ac7e5d9d89/41d57d64f6acdaa8c6034b2fe397886be54199fa/,2017-11-10 10:37:08+01:00/2017-08-30 17:59:10+02:00/2019-10-06 18:09:42+08:00/2018-05-12 01:35:34+02:00/2018-04-07 02:59:14+02:00/2017-11-18 18:01:46+01:00/2018-05-15 23:52:41+02:00/2017-08-30 14:31:44+02:00/,"gateware/serwb: for the initial version set delay in the center of the valid sampling window and don't use phase detectors

we'll use phase detectors later when it will be working reliably for both artix7 and kintex ultrascale"
m-labs/artiq,86577ff64f746ea994a03a28354cbe61e12357fe,2014-08-18T13:34:13Z,e2ca571c8942213d4ef854d1828d8c1714fadfdf/4915b4b5aaeec97d13cf3f6e6f84fc086219866f/b1598ba6591be9af3e092b0ee208a3529cde695c/,2014-09-09 17:13:26+08:00/2014-09-05 12:03:22+08:00/2014-08-18 23:06:50+08:00/,compiler/inline: update reserved names
